,anneal_temp_unit,anneal_temperature,anneal_time,anneal_time_unit,contributor_key,cool_method,detector,label,magnification,micrograph_id,micron_bar,micron_bar_px,micron_bar_units,path,primary_microconstituent,sample_id,sample_key
1615,,,,,2,,BSE,SIS_XL.TIF,,1616,500.0,129,um,micrograph1616.tif,crack,47.0,47.0
1616,,,,,2,,BSE,,3437x,1617,5.0,90,um,micrograph1617.tif,,,
1617,,,,,2,,SE,,491x,1618,50.0,129,um,micrograph1618.tif,,,
1618,,,,,2,,SE,SIS_XL.TIF,982x,1619,20.0,103,um,micrograph1619.tif,,47.0,47.0
1619,,,,,2,,SE,IN3 Unetched,1964X,1620,10.0,103,um,micrograph1620.tif,hole,45.0,45.0
1620,C,970.0,24.0,H,2,FC,SE,AC1 970C 24H FC,35x,1621,500.0,92,um,micrograph1621.tif,sample,30.0,30.0
1621,,,,,2,,SE,,2455X,1622,10.0,129,um,micrograph1622.tif,quality,,
1622,C,800.0,3.0,H,2,Q,SE,AC1 800C 3H Q,4910X,1623,5.0,129,um,micrograph1623.tif,spheroidite,7.0,7.0
1623,C,800.0,3.0,H,2,Q,SE,AC1 800C 3H Q,4910X,1624,5.0,129,um,micrograph1624.tif,spheroidite,14.0,14.0
1624,,,,,2,,BSE,Gaunt - Utah 1.5 yr explant M,62x,1625,500.0,161,um,micrograph1625.tif,network,43.0,43.0
1625,C,800.0,85.0,H,2,Q,SE,AC1 800C 85H Q,4910X,1626,5.0,129,um,micrograph1626.tif,spheroidite,18.0,18.0
1626,C,970.0,90.0,M,2,FC,SE,AC1 970C 90M 65C 4H FC,98X,1627,200.0,103,um,micrograph1627.tif,network,31.0,31.0
1627,,,,,2,,SE,,49X,1628,500.0,129,um,micrograph1628.tif,hole,,
1628,,,,,2,,BSE,SIS_XL.TIF,491x,1629,50.0,129,um,micrograph1629.bmp,indent,47.0,47.0
1629,C,970.0,24.0,H,2,Q,BSE,AC1 970C 24H Q,98x,1630,200.0,103,um,micrograph1630.tif,,24.0,24.0
1630,,,,,2,,SE,SIS_XL.TIF,98x,1631,200.0,103,um,micrograph1631.bmp,indent,47.0,47.0
1631,,,,,2,,SE,IN3 Unetched,35x,1632,500.0,92,um,micrograph1632.tif,quality,45.0,45.0
1632,C,970.0,3.0,H,2,Q,,AC1 970C 3H Q,1964X,1633,10.0,103,um,micrograph1633.png,spheroidite,37.0,37.0
1633,C,800.0,85.0,H,2,Q,SE,AC1 800C 85H Q,1964X,1634,10.0,103,um,micrograph1634.tif,spheroidite,17.0,17.0
1634,,,,,2,,BSE,,982x,1635,20.0,103,um,micrograph1635.tif,pearlite+spheroidite,,
1635,,,,,2,,SE,SIS_XL.TIF,35x,1636,500.0,92,um,micrograph1636.bmp,indent,47.0,47.0
1636,C,970.0,24.0,H,2,Q,SE,AC1 970C 24H Q,982x,1637,20.0,103,um,micrograph1637.tif,spheroidite,36.0,36.0
1637,,,,,2,,SE,SIS_XL.TIF,24551X,1638,1.0,129,um,micrograph1638.tif,pearlite,47.0,47.0
1638,,,,,2,,SE,,4910x,1639,5.0,129,um,micrograph1639.tif,pearlite,,
1639,C,970.0,90.0,M,2,FC,SE,AC1 970C 90M 65C 4H FC,1473X,1640,20.0,154,um,micrograph1640.tif,spheroidite,31.0,31.0
1640,,,,,2,,BSE,SIS_XL.TIF,491x,1641,50.0,129,um,micrograph1641.bmp,indent,47.0,47.0
1641,,,,,2,,SE,,63833X,1642,200.0,67,nm,micrograph1642.tif,pearlite,,
1642,,,,,2,,SE,,4910X,1643,5.0,129,um,micrograph1643.tif,pearlite+spheroidite,,
1643,C,970.0,90.0,M,2,FC,SE,AC1 970C 90M 65C 4H FC,1964X,1644,10.0,103,um,micrograph1644.tif,pearlite+spheroidite,31.0,31.0
1644,C,800.0,24.0,H,2,Q,SE,AC1 800C 24H Q,1964X,1645,10.0,103,um,micrograph1645.tif,spheroidite,6.0,6.0
1645,,,,,2,,SE,,19641x,1646,1.0,103,um,micrograph1646.tif,quality,,
1646,,,,,2,,BSE,SIS_XL.TIF,491x,1647,50.0,129,um,micrograph1647.bmp,indent,47.0,47.0
1647,C,800.0,24.0,H,2,Q,SE,AC1 800C 24H Q,982x,1648,20.0,103,um,micrograph1648.tif,spheroidite,13.0,13.0
1648,C,970.0,24.0,H,2,FC,SE,AC1 970C 24H FC,246x,1649,100.0,129,um,micrograph1649.tif,sample,30.0,30.0
1649,,,,,2,,BSE,SIS_XL.TIF,982x,1650,20.0,103,um,micrograph1650.tif,crack,47.0,47.0
1650,C,970.0,3.0,H,2,Q,,AC1 970C 3H Q,982x,1651,20.0,103,um,micrograph1651.tif,spheroidite,26.0,26.0
1651,C,970.0,24.0,H,2,FC,SE,AC1 970C 24H FC,3437X,1652,5.0,90,um,micrograph1652.tif,sample,30.0,30.0
1652,,,,,2,,SE,,786x,1653,20.0,83,um,micrograph1653.tif,,,
1653,,,,,2,,SE,IN1 Etched Sample,4910x,1654,5.0,129,um,micrograph1654.tif,pearlite,44.0,44.0
1654,,,,,2,,SE,ET Gyro,,1655,2.0,103,um,micrograph1655.tif,pearlite,42.0,42.0
1655,,,,,2,,SE,,4910x,1656,5.0,129,um,micrograph1656.tif,pearlite+spheroidite,,
1656,,,,,2,,BSE,,,1657,10.0,129,um,micrograph1657.tif,pearlite+spheroidite,,
1657,,,,,2,,BSE,,1178X,1658,20.0,124,um,micrograph1658.tif,,,
1658,,,,,2,,SE,AC1 IS1010H 35X etched,98X,1659,200.0,103,um,micrograph1659.tif,,41.0,41.0
1659,C,970.0,5.0,M,2,Q,SE,AC1 970C 5M Q,1964X,1660,10.0,103,um,micrograph1660.tif,crack,38.0,38.0
1660,,,,,2,,BSE,Gaunt - Utah 1.5 yr explant M,,1661,200.0,105,um,micrograph1661.tif,network,43.0,43.0
1661,C,970.0,90.0,M,2,FC,SE,AC1 970C 90M 65C 4H FC,3437X,1662,5.0,90,um,micrograph1662.tif,pearlite+spheroidite,31.0,31.0
1662,,,,,2,,SE,SIS_XL.TIF,98X,1663,200.0,103,um,micrograph1663.bmp,indent,47.0,47.0
1663,C,970.0,5.0,M,2,FC,SE,AC1 970 5M FC,196x,1664,100.0,103,um,micrograph1664.tif,,34.0,34.0
1664,,,,,2,,SE,SIS_XL.TIF,982x,1665,20.0,103,um,micrograph1665.tif,,47.0,47.0
1665,,,,,2,,BSE,SIS_XL.TIF,,1666,500.0,129,um,micrograph1666.tif,network,47.0,47.0
1666,C,970.0,90.0,M,2,Q,SE,AC1 970C 90M Q,3437X,1667,5.0,90,um,micrograph1667.tif,spheroidite,40.0,40.0
1667,,,,,2,,SE,,982x,1668,20.0,103,um,micrograph1668.tif,pearlite+spheroidite,,
1668,,,,,2,,BSE,,491x,1669,50.0,129,um,micrograph1669.tif,hole,,
1669,,,,,2,,BSE,,,1670,2.0,83,um,micrograph1670.tif,quality,,
1670,,,,,2,,SE,ET Gyro,19641x,1671,1.0,103,um,micrograph1671.tif,pearlite,42.0,42.0
1671,C,800.0,90.0,M,2,Q,SE,AC1 800C 900C 970C 90M Q,4910x,1672,5.0,129,um,micrograph1672.tif,spheroidite,11.0,11.0
1672,C,970.0,24.0,H,2,FC,SE,AC1 970C 24H FC,246x,1673,100.0,129,um,micrograph1673.tif,sample,30.0,30.0
1673,,,,,2,,SE,,98x,1674,200.0,103,um,micrograph1674.tif,,,
1674,C,970.0,5.0,M,2,FC,SE,AC1 970 5M FC,7856X,1675,2.0,83,um,micrograph1675.tif,spheroidite+widmanstatten,34.0,34.0
1675,C,970.0,3.0,H,2,Q,,AC1 970C 3H Q,1964X,1676,10.0,103,um,micrograph1676.png,spheroidite,37.0,37.0
1676,C,970.0,3.0,H,2,Q,,AC1 970C 3H Q,1964X,1677,10.0,103,um,micrograph1677.tif,spheroidite,26.0,26.0
1677,,,,,2,,SE,,786x,1678,20.0,83,um,micrograph1678.tif,crack,,
1678,,,,,2,,SE,IN3 Unetched,3437X,1679,5.0,90,um,micrograph1679.tif,quality,45.0,45.0
1679,,,,,2,,BSE,,1178X,1680,20.0,124,um,micrograph1680.tif,crack,,
1680,,,,,2,,BSE,,3437x,1681,5.0,90,um,micrograph1681.tif,hole,,
1681,C,970.0,8.0,H,2,Q,SE,AC1 970C 8H Q,982x,1682,20.0,103,um,micrograph1682.tif,spheroidite,39.0,39.0
1682,,,,,2,,SE,,49X,1683,500.0,129,um,micrograph1683.tif,network,,
1683,,,,,2,,SE,,1964X,1684,10.0,103,um,micrograph1684.tif,pearlite+widmanstatten,,
1684,,,,,2,,SE,IN3 Unetched,19641x,1685,1.0,103,um,micrograph1685.tif,quality,45.0,45.0
1685,C,970.0,5.0,M,2,FC,SE,AC1 970 5M FC,4910X,1686,5.0,129,um,micrograph1686.tif,spheroidite,34.0,34.0
1686,,,,,2,,SE,,3437x,1687,5.0,90,um,micrograph1687.tif,hole,,
1687,,,,,2,,BSE,SIS_XL.TIF,98x,1688,200.0,103,um,micrograph1688.bmp,indent,47.0,47.0
1688,C,800.0,85.0,H,2,Q,SE,AC1 800C 85H Q,1964X,1689,10.0,103,um,micrograph1689.tif,spheroidite,18.0,18.0
1689,,,,,2,,SE,IN3 Unetched,98X,1690,200.0,103,um,micrograph1690.tif,quality,45.0,45.0
1690,,,,,2,,SE,IN1 Etched Sample,982x,1691,20.0,103,um,micrograph1691.tif,,44.0,44.0
1691,,,,,2,,SE,IN3 Unetched,98x,1692,200.0,103,um,micrograph1692.tif,quality,45.0,45.0
1692,C,970.0,24.0,H,2,Q,SE,AC1 970C 24H Q,982x,1693,20.0,103,um,micrograph1693.tif,spheroidite,36.0,36.0
1693,C,970.0,5.0,M,2,Q,SE,AC1 970C 5M Q,4910X,1694,5.0,129,um,micrograph1694.tif,spheroidite,38.0,38.0
1694,,,,,2,,SE,ET Gyro,94X,1695,200.0,99,um,micrograph1695.tif,quality,42.0,42.0
1695,,,,,2,,SE,SIS_XL.TIF,,1696,2.0,103,um,micrograph1696.tif,pearlite,47.0,47.0
1696,,,,,2,,SE,SIS_XL.TIF,246x,1697,100.0,129,um,micrograph1697.tif,martensite,47.0,47.0
1697,,,,,2,,SE,ET Gyro,19641x,1698,1.0,103,um,micrograph1698.tif,pearlite,42.0,42.0
1698,,,,,2,,,,,1699,100.0,92,mm,micrograph1699.tif,hole,,
1699,,,,,2,,SE,SIS_XL.TIF,982x,1700,20.0,103,um,micrograph1700.tif,martensite,47.0,47.0
1700,,,,,2,,SE,SIS_XL.TIF,14731x,1701,2.0,154,um,micrograph1701.tif,quality,47.0,47.0
1701,,,,,2,,BSE,SIS_XL.TIF,98X,1702,200.0,103,um,micrograph1702.tif,network,47.0,47.0
1702,C,900.0,90.0,M,2,Q,SE,AC1 900C 90M Q,4910x,1703,5.0,129,um,micrograph1703.tif,spheroidite,19.0,19.0
1703,,,,,2,,BSE,,3437x,1704,5.0,90,um,micrograph1704.tif,hole,,
1704,,,,,2,,SE,SIS_XL.TIF,49X,1705,500.0,129,um,micrograph1705.tif,quality,47.0,47.0
1705,,,,,2,,SE,,9820X,1706,2.0,103,um,micrograph1706.tif,crack,,
1706,C,800.0,8.0,H,2,Q,SE,AC 800C 8H Q,1964X,1707,10.0,103,um,micrograph1707.tif,spheroidite,2.0,2.0
1707,,,,,2,,SE,,49102x,1708,500.0,129,nm,micrograph1708.tif,quality,,
1708,,,,,2,,SE,SIS_XL.TIF,49X,1709,500.0,129,um,micrograph1709.tif,quality,47.0,47.0
1709,C,970.0,90.0,M,2,FC,SE,AC1 970C 90M FC,98x,1710,200.0,103,um,micrograph1710.tif,network,35.0,35.0
1710,,,,,2,,BSE,,246x,1711,100.0,129,um,micrograph1711.tif,,,
1711,C,970.0,24.0,H,2,Q,SE,AC1 970C 24H Q,1473X,1712,20.0,154,um,micrograph1712.tif,spheroidite,24.0,24.0
1712,,,,,2,,SE,IN3 Unetched,491x,1713,50.0,129,um,micrograph1713.tif,hole,45.0,45.0
1713,,,,,2,,BSE,,1964X,1714,10.0,103,um,micrograph1714.tif,crack,,
1714,,,,,2,,SE,,49X,1715,500.0,129,um,micrograph1715.tif,,,
1715,C,800.0,85.0,H,2,Q,SE,AC1 800C 85H Q,1964X,1716,10.0,103,um,micrograph1716.tif,spheroidite,17.0,17.0
1716,,,,,2,,SE,IN3 Unetched,4910X,1717,5.0,129,um,micrograph1717.tif,hole,45.0,45.0
1717,,,,,2,,SE,SIS_XL.TIF,98X,1718,200.0,103,um,micrograph1718.tif,network,47.0,47.0
1718,,,,,2,,SE,AC1 IS1010H 35X etched,98X,1719,200.0,103,um,micrograph1719.tif,network,41.0,41.0
1719,C,800.0,24.0,H,2,Q,SE,AC1 800C 24H Q,4910X,1720,5.0,129,um,micrograph1720.tif,spheroidite,6.0,6.0
1720,,,,,2,,SE,IN1 Etched Sample,,1721,2.0,103,um,micrograph1721.tif,pearlite,44.0,44.0
1721,C,970.0,24.0,H,2,Q,SE,AC1 970C 24H Q,1473X,1722,20.0,154,um,micrograph1722.tif,spheroidite,24.0,24.0
1722,,,,,2,,BSE,AC1 IS1010H 35X etched,1964X,1723,10.0,103,um,micrograph1723.tif,martensite,41.0,41.0
1723,,,,,2,,BSE,SIS_XL.TIF,246x,1724,100.0,129,um,micrograph1724.bmp,indent,47.0,47.0
1724,,,,,2,,BSE,,,1725,2.0,103,um,micrograph1725.tif,,,
1725,C,970.0,5.0,M,2,FC,SE,AC1 970 5M FC,3437X,1726,5.0,90,um,micrograph1726.tif,spheroidite+widmanstatten,34.0,34.0
1726,,,,,2,,SE,SIS_XL.TIF,,1727,500.0,129,um,micrograph1727.tif,crack,47.0,47.0
1727,,,,,2,,SE,,638x,1728,20.0,67,um,micrograph1728.tif,,,
1728,,,,,2,,BSE,SIS_XL.TIF,98x,1729,200.0,103,um,micrograph1729.bmp,indent,47.0,47.0
1729,C,970.0,90.0,M,2,Q,SE,AC1 970C 90M Q,1964X,1730,10.0,103,um,micrograph1730.png,spheroidite,40.0,40.0
1730,,,,,2,,SE,SIS_XL.TIF,24551X,1731,1.0,129,um,micrograph1731.tif,pearlite,47.0,47.0
1731,C,700.0,5.0,M,2,Q,SE,AC1 700C 5M Q,,1732,2.0,67,um,micrograph1732.tif,pearlite,9.0,9.0
